Chromagram_Mean,Chromagram_Median,Chromagram_Std,RootMeanSquare_Mean,RootMeanSquare_Median,RootMeanSquare_Std,SpectralCentroid_Mean,SpectralCentroid_Median,SpectralCentroid_Std,SpectralBandwidth_Mean,SpectralBandwidth_Median,SpectralBandwidth_Std,Rolloff_Mean,Rolloff_Median,Rolloff_Std,ZeroCrossingRate_Mean,ZeroCrossingRate_Median,ZeroCrossingRate_Std,MFCC1_Mean,MFCC1_Median,MFCC1_Std,MFCC2_Mean,MFCC2_Median,MFCC2_Std,MFCC3_Mean,MFCC3_Median,MFCC3_Std,MFCC4_Mean,MFCC4_Median,MFCC4_Std,MFCC5_Mean,MFCC5_Median,MFCC5_Std,MFCC6_Mean,MFCC6_Median,MFCC6_Std,MFCC7_Mean,MFCC7_Median,MFCC7_Std,MFCC8_Mean,MFCC8_Median,MFCC8_Std,MFCC9_Mean,MFCC9_Median,MFCC9_Std,MFCC10_Mean,MFCC10_Median,MFCC10_Std,MFCC11_Mean,MFCC11_Median,MFCC11_Std,MFCC12_Mean,MFCC12_Median,MFCC12_Std,MFCC13_Mean,MFCC13_Median,MFCC13_Std,MFCC14_Mean,MFCC14_Median,MFCC14_Std,MFCC15_Mean,MFCC15_Median,MFCC15_Std,MFCC16_Mean,MFCC16_Median,MFCC16_Std,MFCC17_Mean,MFCC17_Median,MFCC17_Std,MFCC18_Mean,MFCC18_Median,MFCC18_Std,MFCC19_Mean,MFCC19_Median,MFCC19_Std,MFCC20_Mean,MFCC20_Median,MFCC20_Std
0.20597291,0.20597291,0.0,0.061522406,0.061522406,0.0,1987.325923708702,1987.325923708702,0.0,2272.6834117129215,2272.6834117129215,0.0,4155.185445149739,4155.185445149739,0.0,0.06582076461226852,0.06582076461226852,0.0,-343.693,-343.693,0.0,56.244503,56.244503,0.0,8.520581,8.520581,0.0,16.086365,16.086365,0.0,-5.402821,-5.402821,0.0,8.372401,8.372401,0.0,-27.20549,-27.20549,0.0,-3.9169984,-3.9169984,0.0,-9.515399,-9.515399,0.0,-13.834624,-13.834624,0.0,-4.1760845,-4.1760845,0.0,-11.087844,-11.087844,0.0,-11.296886,-11.296886,0.0,-11.19071,-11.19071,0.0,-12.923309,-12.923309,0.0,-0.4621127,-0.4621127,0.0,-11.375434,-11.375434,0.0,-1.068543,-1.068543,0.0,0.24943486,0.24943486,0.0,-5.593878,-5.593878,0.0
0.34494683,0.34494683,0.0,0.051556364,0.051556364,0.0,1887.0248396002212,1887.0248396002212,0.0,2296.575617191698,2296.575617191698,0.0,3970.5581665039062,3970.5581665039062,0.0,0.06402813946759259,0.06402813946759259,0.0,-381.29434,-381.29434,0.0,44.14737,44.14737,0.0,-5.038692,-5.038692,0.0,6.7363033,6.7363033,0.0,-11.429454,-11.429454,0.0,1.2463212,1.2463212,0.0,-18.524113,-18.524113,0.0,-6.188141,-6.188141,0.0,-11.836948,-11.836948,0.0,-14.003944,-14.003944,0.0,-2.330692,-2.330692,0.0,-9.229274,-9.229274,0.0,-5.1119313,-5.1119313,0.0,-8.821366,-8.821366,0.0,-8.0496435,-8.0496435,0.0,-1.2318032,-1.2318032,0.0,-10.913005,-10.913005,0.0,-4.3033442,-4.3033442,0.0,4.446862,4.446862,0.0,1.2411479,1.2411479,0.0
0.2412835,0.2412835,0.0,0.067488685,0.067488685,0.0,2369.7407513639605,2369.7407513639605,0.0,2306.363276546522,2306.363276546522,0.0,4763.747660319011,4763.747660319011,0.0,0.09822478117766203,0.09822478117766203,0.0,-320.8052,-320.8052,0.0,39.703693,39.703693,0.0,-1.3762611,-1.3762611,0.0,8.331814,8.331814,0.0,-23.46643,-23.46643,0.0,10.292989,10.292989,0.0,-18.80721,-18.80721,0.0,-4.859081,-4.859081,0.0,-12.393001,-12.393001,0.0,-10.521371,-10.521371,0.0,-4.9855037,-4.9855037,0.0,-12.685409,-12.685409,0.0,-8.751029,-8.751029,0.0,-8.342983,-8.342983,0.0,-13.800302,-13.800302,0.0,1.4231726,1.4231726,0.0,-10.646028,-10.646028,0.0,-1.3690462,-1.3690462,0.0,7.4883146,7.4883146,0.0,2.8894405,2.8894405,0.0
0.36765936,0.36765936,0.0,0.05220243,0.05220243,0.0,1860.5446232247034,1860.5446232247034,0.0,2295.9718221411017,2295.9718221411017,0.0,3980.8013916015625,3980.8013916015625,0.0,0.06658031322337964,0.06658031322337964,0.0,-378.5527,-378.5527,0.0,46.451153,46.451153,0.0,-3.183345,-3.183345,0.0,5.484267,5.484267,0.0,-16.280552,-16.280552,0.0,6.5627985,6.5627985,0.0,-16.94811,-16.94811,0.0,-6.137716,-6.137716,0.0,-6.599927,-6.599927,0.0,-10.165057,-10.165057,0.0,-6.2397394,-6.2397394,0.0,-11.191909,-11.191909,0.0,-8.659416,-8.659416,0.0,-6.659013,-6.659013,0.0,-10.286818,-10.286818,0.0,4.298754,4.298754,0.0,-12.715938,-12.715938,0.0,-3.4180083,-3.4180083,0.0,0.67764235,0.67764235,0.0,-1.6712968,-1.6712968,0.0
0.35299328,0.35299328,0.0,0.039607666,0.039607666,0.0,1654.7554946552036,1654.7554946552036,0.0,2131.014219781781,2131.014219781781,0.0,3194.041951497396,3194.041951497396,0.0,0.057802553530092594,0.057802553530092594,0.0,-402.45544,-402.45544,0.0,65.88941,65.88941,0.0,-0.97390103,-0.97390103,0.0,16.39756,16.39756,0.0,3.6841002,3.6841002,0.0,1.2294434,1.2294434,0.0,-12.059867,-12.059867,0.0,-0.55789363,-0.55789363,0.0,-12.278048,-12.278048,0.0,-10.186302,-10.186302,0.0,-4.0402827,-4.0402827,0.0,-10.513889,-10.513889,0.0,-6.2531977,-6.2531977,0.0,-4.5709558,-4.5709558,0.0,-8.967968,-8.967968,0.0,3.1998017,3.1998017,0.0,-5.9063425,-5.9063425,0.0,-6.122414,-6.122414,0.0,0.3453766,0.3453766,0.0,-5.295203,-5.295203,0.0
0.33777896,0.33777896,0.0,0.053212687,0.053212687,0.0,1564.4479479086551,1564.4479479086551,0.0,2021.426964687462,2021.426964687462,0.0,3128.943888346354,3128.943888346354,0.0,0.05829309534143518,0.05829309534143518,0.0,-390.70306,-390.70306,0.0,74.470436,74.470436,0.0,2.884115,2.884115,0.0,8.118169,8.118169,0.0,-5.7693324,-5.7693324,0.0,1.1472634,1.1472634,0.0,-12.35397,-12.35397,0.0,-4.009704,-4.009704,0.0,-7.2492485,-7.2492485,0.0,-11.656063,-11.656063,0.0,-6.22792,-6.22792,0.0,-8.229802,-8.229802,0.0,-12.687448,-12.687448,0.0,-2.8952184,-2.8952184,0.0,-4.364055,-4.364055,0.0,1.0733559,1.0733559,0.0,-10.129851,-10.129851,0.0,-3.308496,-3.308496,0.0,-3.7218516,-3.7218516,0.0,-3.9346263,-3.9346263,0.0
0.3354561,0.3354561,0.0,0.056601346,0.056601346,0.0,1659.1931871928643,1659.1931871928643,0.0,2278.5800469945716,2278.5800469945716,0.0,3552.642059326172,3552.642059326172,0.0,0.04264415394176136,0.04264415394176136,0.0,-402.38263,-402.38263,0.0,53.662647,53.662647,0.0,12.63847,12.63847,0.0,16.452318,16.452318,0.0,-0.13775183,-0.13775183,0.0,8.392449,8.392449,0.0,-18.706423,-18.706423,0.0,-0.49744347,-0.49744347,0.0,-11.165959,-11.165959,0.0,-16.402906,-16.402906,0.0,-1.386652,-1.386652,0.0,-8.590754,-8.590754,0.0,-9.1222725,-9.1222725,0.0,-6.9806075,-6.9806075,0.0,-10.253228,-10.253228,0.0,-1.9909699,-1.9909699,0.0,-8.1966305,-8.1966305,0.0,-4.7654305,-4.7654305,0.0,2.6250927,2.6250927,0.0,3.506383,3.506383,0.0
0.4343967,0.4343967,0.0,0.04561964,0.04561964,0.0,2099.6069207504925,2099.6069207504925,0.0,2457.7052028667767,2457.7052028667767,0.0,4445.210774739583,4445.210774739583,0.0,0.06741898148148148,0.06741898148148148,0.0,-376.9059,-376.9059,0.0,24.323397,24.323397,0.0,-4.578786,-4.578786,0.0,10.246438,10.246438,0.0,-11.583993,-11.583993,0.0,0.6403828,0.6403828,0.0,-12.857532,-12.857532,0.0,-4.0246654,-4.0246654,0.0,-5.508743,-5.508743,0.0,-10.443211,-10.443211,0.0,-2.3964477,-2.3964477,0.0,-10.378746,-10.378746,0.0,-7.9131894,-7.9131894,0.0,-7.6061053,-7.6061053,0.0,-5.467928,-5.467928,0.0,-3.46152,-3.46152,0.0,-3.494664,-3.494664,0.0,-2.563651,-2.563651,0.0,0.6585688,0.6585688,0.0,-3.3641324,-3.3641324,0.0
0.3700251,0.3700251,0.0,0.052319404,0.052319404,0.0,2018.374200820869,2018.374200820869,0.0,2307.2530908019885,2307.2530908019885,0.0,4076.654052734375,4076.654052734375,0.0,0.07351119429976852,0.07351119429976852,0.0,-373.75565,-373.75565,0.0,38.200214,38.200214,0.0,-4.630969,-4.630969,0.0,13.310753,13.310753,0.0,-12.308171,-12.308171,0.0,2.680092,2.680092,0.0,-10.522575,-10.522575,0.0,-6.036353,-6.036353,0.0,-6.7443395,-6.7443395,0.0,-12.230589,-12.230589,0.0,-4.86288,-4.86288,0.0,-10.034875,-10.034875,0.0,-6.2486763,-6.2486763,0.0,-8.626195,-8.626195,0.0,-8.556806,-8.556806,0.0,1.0611596,1.0611596,0.0,-5.4805512,-5.4805512,0.0,-1.74843,-1.74843,0.0,0.9054283,0.9054283,0.0,-2.8953779,-2.8953779,0.0
0.3000559,0.3000559,0.0,0.05211133,0.05211133,0.0,2085.5235652936826,2085.5235652936826,0.0,2329.1861619153938,2329.1861619153938,0.0,4241.4927164713545,4241.4927164713545,0.0,0.08024766710069445,0.08024766710069445,0.0,-370.85242,-370.85242,0.0,43.598373,43.598373,0.0,-7.1499214,-7.1499214,0.0,-1.3581,-1.3581,0.0,-12.442557,-12.442557,0.0,6.0904994,6.0904994,0.0,-15.9025,-15.9025,0.0,-12.543113,-12.543113,0.0,-11.735871,-11.735871,0.0,-10.029021,-10.029021,0.0,-5.4778047,-5.4778047,0.0,-10.251495,-10.251495,0.0,-7.975002,-7.975002,0.0,-8.156488,-8.156488,0.0,-4.24249,-4.24249,0.0,17.618805,17.618805,0.0,5.880106,5.880106,0.0,14.20636,14.20636,0.0,10.776225,10.776225,0.0,-4.418754,-4.418754,0.0
0.27526513,0.27526513,0.0,0.050654743,0.050654743,0.0,1936.5507059812337,1936.5507059812337,0.0,2250.434803268534,2250.434803268534,0.0,3882.506306966146,3882.506306966146,0.0,0.07474885163483797,0.07474885163483797,0.0,-343.03046,-343.03046,0.0,62.91768,62.91768,0.0,-8.461548,-8.461548,0.0,6.391318,6.391318,0.0,-5.4904943,-5.4904943,0.0,1.283162,1.283162,0.0,-11.162956,-11.162956,0.0,-5.112553,-5.112553,0.0,-14.7130375,-14.7130375,0.0,-11.708608,-11.708608,0.0,-2.7394273,-2.7394273,0.0,-12.752333,-12.752333,0.0,-12.8219385,-12.8219385,0.0,-10.428824,-10.428824,0.0,-13.118568,-13.118568,0.0,2.1604357,2.1604357,0.0,-10.117863,-10.117863,0.0,-7.056573,-7.056573,0.0,-3.4095595,-3.4095595,0.0,-5.925457,-5.925457,0.0
0.46663985,0.46663985,0.0,0.034969535,0.034969535,0.0,1672.4417277309574,1672.4417277309574,0.0,2333.6821362671526,2333.6821362671526,0.0,3499.5442708333335,3499.5442708333335,0.0,0.04909826208043982,0.04909826208043982,0.0,-451.72614,-451.72614,0.0,37.67809,37.67809,0.0,10.756173,10.756173,0.0,19.64233,19.64233,0.0,-1.0671507,-1.0671507,0.0,2.6708984,2.6708984,0.0,-16.408218,-16.408218,0.0,3.4723318,3.4723318,0.0,-5.4294133,-5.4294133,0.0,-6.579339,-6.579339,0.0,-4.1664815,-4.1664815,0.0,-4.705449,-4.705449,0.0,-4.790872,-4.790872,0.0,-4.049731,-4.049731,0.0,-6.508692,-6.508692,0.0,2.4333212,2.4333212,0.0,-4.7704773,-4.7704773,0.0,-2.0140285,-2.0140285,0.0,-2.2336712,-2.2336712,0.0,-5.078998,-5.078998,0.0
0.4639797,0.4639797,0.0,0.043352388,0.043352388,0.0,1972.8785621202499,1972.8785621202499,0.0,2387.948291149541,2387.948291149541,0.0,3950.445556640625,3950.445556640625,0.0,0.0715015552662037,0.0715015552662037,0.0,-413.16934,-413.16934,0.0,25.274984,25.274984,0.0,-5.9560413,-5.9560413,0.0,9.674151,9.674151,0.0,-5.679022,-5.679022,0.0,2.288806,2.288806,0.0,-14.696583,-14.696583,0.0,-8.994355,-8.994355,0.0,-6.5453267,-6.5453267,0.0,-11.378631,-11.378631,0.0,-2.2133908,-2.2133908,0.0,-7.6409445,-7.6409445,0.0,-7.296198,-7.296198,0.0,-4.702424,-4.702424,0.0,-6.805145,-6.805145,0.0,2.369571,2.369571,0.0,-6.590384,-6.590384,0.0,-4.3023357,-4.3023357,0.0,0.9708725,0.9708725,0.0,-2.4203157,-2.4203157,0.0
0.37258357,0.37258357,0.0,0.052663583,0.052663583,0.0,1688.5691840478146,1688.5691840478146,0.0,2243.429082324033,2243.429082324033,0.0,3290.4179890950522,3290.4179890950522,0.0,0.05731653284143518,0.05731653284143518,0.0,-407.03543,-407.03543,0.0,53.419277,53.419277,0.0,6.670385,6.670385,0.0,9.6478405,9.6478405,0.0,-6.483085,-6.483085,0.0,2.7552228,2.7552228,0.0,-9.228733,-9.228733,0.0,2.925766,2.925766,0.0,-8.155018,-8.155018,0.0,-9.601,-9.601,0.0,-4.9698315,-4.9698315,0.0,-8.4421625,-8.4421625,0.0,-8.836006,-8.836006,0.0,-4.6176405,-4.6176405,0.0,-9.726909,-9.726909,0.0,-2.5924835,-2.5924835,0.0,-7.444649,-7.444649,0.0,-5.5147276,-5.5147276,0.0,-3.4668195,-3.4668195,0.0,-4.7191534,-4.7191534,0.0
0.3514612,0.3514612,0.0,0.056671176,0.056671176,0.0,1952.927522276647,1952.927522276647,0.0,2326.3284932833753,2326.3284932833753,0.0,4219.610595703125,4219.610595703125,0.0,0.0685741283275463,0.0685741283275463,0.0,-371.58514,-371.58514,0.0,41.330025,41.330025,0.0,-11.293392,-11.293392,0.0,7.7232995,7.7232995,0.0,-17.348875,-17.348875,0.0,2.4764526,2.4764526,0.0,-13.035155,-13.035155,0.0,-8.745704,-8.745704,0.0,-8.024814,-8.024814,0.0,-15.086546,-15.086546,0.0,-2.0569332,-2.0569332,0.0,-10.188237,-10.188237,0.0,-6.691631,-6.691631,0.0,-11.07701,-11.07701,0.0,-8.241784,-8.241784,0.0,3.9844067,3.9844067,0.0,-5.3812838,-5.3812838,0.0,1.2187227,1.2187227,0.0,4.051101,4.051101,0.0,-1.0014752,-1.0014752,0.0
0.23263392,0.23263392,0.0,0.059669726,0.059669726,0.0,2322.8856096115887,2322.8856096115887,0.0,2466.0410231584065,2466.0410231584065,0.0,4877.444966634114,4877.444966634114,0.0,0.09107575593171297,0.09107575593171297,0.0,-336.18823,-336.18823,0.0,36.00135,36.00135,0.0,-8.275838,-8.275838,0.0,3.9211438,3.9211438,0.0,-18.12614,-18.12614,0.0,-1.4535743,-1.4535743,0.0,-25.991613,-25.991613,0.0,-18.010654,-18.010654,0.0,-5.0393157,-5.0393157,0.0,-17.630571,-17.630571,0.0,-7.176639,-7.176639,0.0,-13.471831,-13.471831,0.0,-10.952996,-10.952996,0.0,-8.453289,-8.453289,0.0,-7.62575,-7.62575,0.0,1.3885272,1.3885272,0.0,-16.297607,-16.297607,0.0,9.714264,9.714264,0.0,5.296148,5.296148,0.0,5.681238,5.681238,0.0
0.2590654,0.2590654,0.0,0.049126036,0.049126036,0.0,2037.0346953239987,2037.0346953239987,0.0,2293.2658566061295,2293.2658566061295,0.0,4190.426127115886,4190.426127115886,0.0,0.0674777560763889,0.0674777560763889,0.0,-328.7759,-328.7759,0.0,60.25637,60.25637,0.0,-8.121342,-8.121342,0.0,12.948655,12.948655,0.0,-12.628112,-12.628112,0.0,5.0121584,5.0121584,0.0,-14.727411,-14.727411,0.0,-3.846149,-3.846149,0.0,-7.1480412,-7.1480412,0.0,-14.954568,-14.954568,0.0,-4.04694,-4.04694,0.0,-13.519902,-13.519902,0.0,-13.403904,-13.403904,0.0,-10.597773,-10.597773,0.0,-8.951065,-8.951065,0.0,-4.124985,-4.124985,0.0,-10.656014,-10.656014,0.0,-10.501924,-10.501924,0.0,-9.882216,-9.882216,0.0,-5.921725,-5.921725,0.0
0.2442937,0.2442937,0.0,0.06869363,0.06869363,0.0,1833.677695796274,1833.677695796274,0.0,2171.196816556846,2171.196816556846,0.0,3563.5706583658853,3563.5706583658853,0.0,0.06438530815972222,0.06438530815972222,0.0,-349.54492,-349.54492,0.0,60.11927,60.11927,0.0,2.285494,2.285494,0.0,6.215463,6.215463,0.0,-14.5925865,-14.5925865,0.0,-0.05093617,-0.05093617,0.0,-12.06281,-12.06281,0.0,-0.31557548,-0.31557548,0.0,-11.715844,-11.715844,0.0,-14.186218,-14.186218,0.0,-9.221272,-9.221272,0.0,-13.311071,-13.311071,0.0,-4.187147,-4.187147,0.0,-11.138733,-11.138733,0.0,-8.8717985,-8.8717985,0.0,-1.5392625,-1.5392625,0.0,-6.806489,-6.806489,0.0,-0.22525872,-0.22525872,0.0,7.657159,7.657159,0.0,-2.5355885,-2.5355885,0.0
