Chromagram_Mean,Chromagram_Median,Chromagram_Std,RootMeanSquare_Mean,RootMeanSquare_Median,RootMeanSquare_Std,SpectralCentroid_Mean,SpectralCentroid_Median,SpectralCentroid_Std,SpectralBandwidth_Mean,SpectralBandwidth_Median,SpectralBandwidth_Std,Rolloff_Mean,Rolloff_Median,Rolloff_Std,ZeroCrossingRate_Mean,ZeroCrossingRate_Median,ZeroCrossingRate_Std,MFCC1_Mean,MFCC1_Median,MFCC1_Std,MFCC2_Mean,MFCC2_Median,MFCC2_Std,MFCC3_Mean,MFCC3_Median,MFCC3_Std,MFCC4_Mean,MFCC4_Median,MFCC4_Std,MFCC5_Mean,MFCC5_Median,MFCC5_Std,MFCC6_Mean,MFCC6_Median,MFCC6_Std,MFCC7_Mean,MFCC7_Median,MFCC7_Std,MFCC8_Mean,MFCC8_Median,MFCC8_Std,MFCC9_Mean,MFCC9_Median,MFCC9_Std,MFCC10_Mean,MFCC10_Median,MFCC10_Std,MFCC11_Mean,MFCC11_Median,MFCC11_Std,MFCC12_Mean,MFCC12_Median,MFCC12_Std,MFCC13_Mean,MFCC13_Median,MFCC13_Std,MFCC14_Mean,MFCC14_Median,MFCC14_Std,MFCC15_Mean,MFCC15_Median,MFCC15_Std,MFCC16_Mean,MFCC16_Median,MFCC16_Std,MFCC17_Mean,MFCC17_Median,MFCC17_Std,MFCC18_Mean,MFCC18_Median,MFCC18_Std,MFCC19_Mean,MFCC19_Median,MFCC19_Std,MFCC20_Mean,MFCC20_Median,MFCC20_Std
0.2706699,0.2706699,0.0,0.021074384,0.021074384,0.0,2180.8608970827236,2180.8608970827236,0.0,2539.5422957046467,2539.5422957046467,0.0,4422.999859520011,4422.999859520011,0.0,0.08316868474477958,0.08316868474477958,0.0,-472.0333,-472.0333,0.0,68.86979,68.86979,0.0,-3.6202698,-3.6202698,0.0,0.78794575,0.78794575,0.0,-7.046945,-7.046945,0.0,-10.998777,-10.998777,0.0,3.6051188,3.6051188,0.0,-18.791122,-18.791122,0.0,-0.62491983,-0.62491983,0.0,-7.6013722,-7.6013722,0.0,-12.433949,-12.433949,0.0,-4.824741,-4.824741,0.0,-18.898333,-18.898333,0.0,9.217959,9.217959,0.0,-12.837772,-12.837772,0.0,-0.8814377,-0.8814377,0.0,-10.746707,-10.746707,0.0,-7.6276155,-7.6276155,0.0,-1.785606,-1.785606,0.0,-7.8347015,-7.8347015,0.0
0.2339893,0.2339893,0.0,0.07074783,0.07074783,0.0,2424.6734273874367,2424.6734273874367,0.0,2457.5443246783593,2457.5443246783593,0.0,4760.436643525232,4760.436643525232,0.0,0.10629350348027843,0.10629350348027843,0.0,-335.14716,-335.14716,0.0,36.725723,36.725723,0.0,-27.969799,-27.969799,0.0,-6.37549,-6.37549,0.0,-14.53995,-14.53995,0.0,-24.835852,-24.835852,0.0,7.8547344,7.8547344,0.0,-20.475264,-20.475264,0.0,12.191455,12.191455,0.0,0.13823763,0.13823763,0.0,-20.59434,-20.59434,0.0,9.029233,9.029233,0.0,-7.902253,-7.902253,0.0,21.453737,21.453737,0.0,0.16288045,0.16288045,0.0,12.767091,12.767091,0.0,8.5589695,8.5589695,0.0,1.7274413,1.7274413,0.0,10.271464,10.271464,0.0,6.460165,6.460165,0.0
0.21882628,0.21882628,0.0,0.036248095,0.036248095,0.0,2623.5222355936417,2623.5222355936417,0.0,2498.6008431311707,2498.6008431311707,0.0,5082.985041147042,5082.985041147042,0.0,0.10462813587587007,0.10462813587587007,0.0,-362.33447,-362.33447,0.0,42.056385,42.056385,0.0,-26.405033,-26.405033,0.0,7.4349413,7.4349413,0.0,-20.367105,-20.367105,0.0,-24.286587,-24.286587,0.0,6.737934,6.737934,0.0,-23.111351,-23.111351,0.0,10.710119,10.710119,0.0,-4.3453164,-4.3453164,0.0,-16.922867,-16.922867,0.0,-4.336035,-4.336035,0.0,-19.263994,-19.263994,0.0,3.799194,3.799194,0.0,-7.4448485,-7.4448485,0.0,6.871067,6.871067,0.0,0.20036836,0.20036836,0.0,7.7963696,7.7963696,0.0,10.892351,10.892351,0.0,11.349479,11.349479,0.0
0.20349537,0.20349537,0.0,0.051632676,0.051632676,0.0,2564.8688879843585,2564.8688879843585,0.0,2500.826040015325,2500.826040015325,0.0,5035.322220308874,5035.322220308874,0.0,0.10678291763341068,0.10678291763341068,0.0,-339.119,-339.119,0.0,34.56983,34.56983,0.0,-32.553505,-32.553505,0.0,-3.3459082,-3.3459082,0.0,-27.7841,-27.7841,0.0,-20.371832,-20.371832,0.0,4.6245313,4.6245313,0.0,-27.276691,-27.276691,0.0,12.47852,12.47852,0.0,-9.910059,-9.910059,0.0,-20.274868,-20.274868,0.0,1.5399263,1.5399263,0.0,-9.565803,-9.565803,0.0,16.863838,16.863838,0.0,-4.3676467,-4.3676467,0.0,9.637299,9.637299,0.0,-4.621075,-4.621075,0.0,3.4351797,3.4351797,0.0,7.7716117,7.7716117,0.0,6.048285,6.048285,0.0
0.35291985,0.35291985,0.0,0.040464148,0.040464148,0.0,2013.6744415401806,2013.6744415401806,0.0,2348.2228256072954,2348.2228256072954,0.0,3939.3521266857597,3939.3521266857597,0.0,0.07662503625290024,0.07662503625290024,0.0,-440.14676,-440.14676,0.0,53.531025,53.531025,0.0,-7.8244066,-7.8244066,0.0,5.3780913,5.3780913,0.0,-1.5819001,-1.5819001,0.0,-9.171125,-9.171125,0.0,6.094688,6.094688,0.0,-5.8055725,-5.8055725,0.0,10.1256275,10.1256275,0.0,-1.6238246,-1.6238246,0.0,-8.704618,-8.704618,0.0,1.1050348,1.1050348,0.0,-6.6953073,-6.6953073,0.0,10.795866,10.795866,0.0,-3.4614758,-3.4614758,0.0,10.895701,10.895701,0.0,8.127682,8.127682,0.0,8.579325,8.579325,0.0,16.745613,16.745613,0.0,6.919478,6.919478,0.0
0.25113726,0.25113726,0.0,0.05693082,0.05693082,0.0,2500.68646676931,2500.68646676931,0.0,2607.6364572635644,2607.6364572635644,0.0,5102.319959034223,5102.319959034223,0.0,0.1071284530887471,0.1071284530887471,0.0,-366.21985,-366.21985,0.0,45.371773,45.371773,0.0,-16.653015,-16.653015,0.0,-11.260971,-11.260971,0.0,-22.632914,-22.632914,0.0,-16.566513,-16.566513,0.0,17.952168,17.952168,0.0,-26.420324,-26.420324,0.0,11.464472,11.464472,0.0,2.5548897,2.5548897,0.0,-18.019787,-18.019787,0.0,-2.268136,-2.268136,0.0,-13.450099,-13.450099,0.0,10.333715,10.333715,0.0,-0.28283778,-0.28283778,0.0,16.845541,16.845541,0.0,8.794867,8.794867,0.0,11.866179,11.866179,0.0,8.378905,8.378905,0.0,3.7863932,3.7863932,0.0
0.1946598,0.1946598,0.0,0.063535206,0.063535206,0.0,2399.6200830259963,2399.6200830259963,0.0,2498.0257083457795,2498.0257083457795,0.0,4582.875149543213,4582.875149543213,0.0,0.10813560397331787,0.10813560397331787,0.0,-354.1286,-354.1286,0.0,35.208282,35.208282,0.0,-14.753865,-14.753865,0.0,-2.6552029,-2.6552029,0.0,-25.92505,-25.92505,0.0,-28.128494,-28.128494,0.0,2.736996,2.736996,0.0,-30.873106,-30.873106,0.0,-0.51225746,-0.51225746,0.0,-9.623573,-9.623573,0.0,-24.891588,-24.891588,0.0,-2.130095,-2.130095,0.0,-26.078875,-26.078875,0.0,5.594533,5.594533,0.0,-11.279195,-11.279195,0.0,6.0464897,6.0464897,0.0,5.7693377,5.7693377,0.0,9.878365,9.878365,0.0,12.685175,12.685175,0.0,4.97901,4.97901,0.0
0.2660654,0.2660654,0.0,0.048024047,0.048024047,0.0,2435.537093437506,2435.537093437506,0.0,2398.2228530618213,2398.2228530618213,0.0,4786.3164560977375,4786.3164560977375,0.0,0.11280316487819025,0.11280316487819025,0.0,-438.22437,-438.22437,0.0,18.668932,18.668932,0.0,-24.435873,-24.435873,0.0,-13.443264,-13.443264,0.0,-38.09442,-38.09442,0.0,-18.008232,-18.008232,0.0,16.984955,16.984955,0.0,-23.883593,-23.883593,0.0,3.9449177,3.9449177,0.0,6.8373265,6.8373265,0.0,-24.693949,-24.693949,0.0,8.607475,8.607475,0.0,-12.193353,-12.193353,0.0,11.458277,11.458277,0.0,7.6272645,7.6272645,0.0,18.092573,18.092573,0.0,12.661472,12.661472,0.0,11.2304735,11.2304735,0.0,12.930636,12.930636,0.0,8.145293,8.145293,0.0
0.23523979,0.23523979,0.0,0.06574169,0.06574169,0.0,2635.5907425714986,2635.5907425714986,0.0,2438.5075375008696,2438.5075375008696,0.0,4956.333834831787,4956.333834831787,0.0,0.1401344529437355,0.1401344529437355,0.0,-344.83664,-344.83664,0.0,36.828876,36.828876,0.0,-15.158172,-15.158172,0.0,-16.103518,-16.103518,0.0,-32.63806,-32.63806,0.0,-6.3740077,-6.3740077,0.0,8.125276,8.125276,0.0,-28.699657,-28.699657,0.0,8.538944,8.538944,0.0,-4.4385977,-4.4385977,0.0,-17.599222,-17.599222,0.0,2.6406114,2.6406114,0.0,-12.103008,-12.103008,0.0,2.868372,2.868372,0.0,2.5205991,2.5205991,0.0,15.466744,15.466744,0.0,8.221586,8.221586,0.0,11.4769535,11.4769535,0.0,10.43085,10.43085,0.0,5.842052,5.842052,0.0
0.36226702,0.36226702,0.0,0.039119553,0.039119553,0.0,1925.052793524254,1925.052793524254,0.0,2123.306662140556,2123.306662140556,0.0,3395.1516277552205,3395.1516277552205,0.0,0.09027085448085846,0.09027085448085846,0.0,-415.96857,-415.96857,0.0,58.869667,58.869667,0.0,-4.3399177,-4.3399177,0.0,8.1355295,8.1355295,0.0,-12.005174,-12.005174,0.0,-2.6232853,-2.6232853,0.0,11.730543,11.730543,0.0,-10.104614,-10.104614,0.0,9.48743,9.48743,0.0,-3.112273,-3.112273,0.0,-6.4072647,-6.4072647,0.0,-2.296043,-2.296043,0.0,-7.9407954,-7.9407954,0.0,5.0934267,5.0934267,0.0,-9.435876,-9.435876,0.0,4.926948,4.926948,0.0,-5.609502,-5.609502,0.0,0.82880557,0.82880557,0.0,6.9006367,6.9006367,0.0,6.3441157,6.3441157,0.0
